0x37CA2318, 38092251656283248, 224653822, 224653827, 5, 960x600 
0x37CA2318, 38092251656954920, 224653898, 224653903, 5, 960x600 
0x37CA2318, 38092251657605568, 224653961, 224653967, 6, 960x600 
0x37CA2318, 38092251658281288, 224654026, 224654033, 7, 960x600 
0x37CA2318, 38092251658929552, 224654091, 224654097, 6, 960x600 
0x37CA2318, 38092251659602496, 224654157, 224654163, 6, 960x600 
0x37CA2318, 38092251660256200, 224654226, 224654232, 6, 960x600 
0x37CA2318, 38092251660917432, 224654291, 224654297, 6, 960x600 
0x37CA2318, 38092251661579288, 224654357, 224654363, 6, 960x600 
0x37CA2318, 38092251662043320, 224654406, 224654412, 6, 960x600 
0x37CA2318, 38092251662701456, 224654462, 224654467, 5, 960x600 
0x37CA2318, 38092251663363000, 224654537, 224654543, 6, 960x600 
0x37CA2318, 38092251664023272, 224654597, 224654602, 5, 960x600 
0x37CA2318, 38092251664685128, 224654661, 224654666, 5, 960x600 
0x37CA2318, 38092251665348896, 224654736, 224654742, 6, 960x600 
0x37CA2318, 38092251666004416, 224654802, 224654807, 5, 960x600 
0x37CA2318, 38092251666863704, 224654877, 224654881, 4, 960x600 
0x37CA2318, 38092251667526200, 224654947, 224654952, 5, 960x600 
0x37CA2318, 38092251668184560, 224655012, 224655017, 5, 960x600 
0x37CA2318, 38092251668648832, 224655057, 224655062, 5, 960x600 
0x37CA2318, 38092251669496352, 224655142, 224655147, 5, 960x600 
0x37CA2318, 38092251670160288, 224655206, 224655211, 5, 960x600 
0x37CA2318, 38092251670835448, 224655276, 224655281, 5, 960x600 
0x37CA2318, 38092251671486456, 224655347, 224655352, 5, 960x600 
0x37CA2318, 38092251672153688, 224655407, 224655412, 5, 960x600 
0x37CA2318, 38092251672816128, 224655472, 224655477, 5, 960x600 
0x37CA2318, 38092251673467616, 224655547, 224655553, 6, 960x600 
0x37CA2318, 38092251674133224, 224655612, 224655617, 5, 960x600 
0x37CA2318, 38092251674792344, 224655671, 224655676, 5, 960x600 
0x37CA2318, 38092251675445400, 224655737, 224655742, 5, 960x600 
0x37CA2318, 38092251675987088, 224655792, 224655796, 4, 960x600 
0x37CA2318, 38092251676774496, 224655872, 224655876, 4, 960x600 
0x37CA2318, 38092251677431888, 224655936, 224655941, 5, 960x600 
0x37CA2318, 38092251678110888, 224656001, 224656005, 4, 960x600 
0x37CA2318, 38092251678760592, 224656066, 224656070, 4, 960x600 
0x37CA2318, 38092251679422784, 224656136, 224656141, 5, 960x600 
0x37CA2318, 38092251680074784, 224656198, 224656203, 5, 960x600 
0x37CA2318, 38092251680747840, 224656266, 224656271, 5, 960x600 
0x37CA2318, 38092251681413792, 224656332, 224656337, 5, 960x600 
0x37CA2318, 38092251682070464, 224656402, 224656407, 5, 960x600 
0x37CA2318, 38092251682731192, 224656471, 224656477, 6, 960x600 
0x37CA2318, 38092251683391936, 224656537, 224656542, 5, 960x600 
0x37CA2318, 38092251684052328, 224656606, 224656612, 6, 960x600 
0x37CA2318, 38092251684721624, 224656666, 224656670, 4, 960x600 
0x37CA2318, 38092251685381648, 224656752, 224656756, 4, 960x600 
0x37CA2318, 38092251686040696, 224656797, 224656802, 5, 960x600 
0x37CA2318, 38092251686691904, 224656862, 224656867, 5, 960x600 
0x37CA2318, 38092251687352952, 224656926, 224656931, 5, 960x600 
0x37CA2318, 38092251688013432, 224656992, 224656996, 4, 960x600 
0x37CA2318, 38092251688664264, 224657058, 224657063, 5, 960x600 
0x37CA2318, 38092251689343416, 224657128, 224657132, 4, 960x600 
0x37CA2318, 38092251689993816, 224657192, 224657195, 3, 960x600 
0x37CA2318, 38092251690663728, 224657257, 224657261, 4, 960x600 
0x37CA2318, 38092251691315624, 224657321, 224657325, 4, 960x600 
0x37CA2318, 38092251691966416, 224657393, 224657415, 22, 960x600 
0x37CA2318, 38092251692475432, 224657441, 224657446, 5, 960x600 
0x37CA2318, 38092251693287752, 224657521, 224657526, 5, 960x600 
0x37CA2318, 38092251693966872, 224657591, 224657596, 5, 960x600 
0x37CA2318, 38092251694627840, 224657656, 224657661, 5, 960x600 
0x37CA2318, 38092251695286264, 224657721, 224657725, 4, 960x600 
0x37CA2318, 38092251695947440, 224657786, 224657790, 4, 960x600 
0x37CA2318, 38092251696599576, 224657857, 224657862, 5, 960x600 
0x37CA2318, 38092251697260816, 224657922, 224657927, 5, 960x600 
0x37CA2318, 38092251697930192, 224657986, 224657990, 4, 960x600 
0x37CA2318, 38092251698589728, 224658051, 224658056, 5, 960x600 
0x37CA2318, 38092251699253536, 224658123, 224658127, 4, 960x600 
0x37CA2318, 38092251699909976, 224658182, 224658187, 5, 960x600 
0x37CA2318, 38092251700576208, 224658247, 224658251, 4, 960x600 
0x37CA2318, 38092251701236080, 224658312, 224658316, 4, 960x600 
0x37CA2318, 38092251701886600, 224658377, 224658382, 5, 960x600 
0x37CA2318, 38092251703229952, 224658511, 224658515, 4, 960x600 
0x37CA2318, 38092251703880888, 224658576, 224658580, 4, 960x600 
0x37CA2318, 38092251704549000, 224658646, 224658650, 4, 960x600 
0x37CA2318, 38092251705191592, 224658711, 224658717, 6, 960x600 
0x37CA2318, 38092251705862240, 224658777, 224658783, 6, 960x600 
0x37CA2318, 38092251706513632, 224658843, 224658847, 4, 960x600 
0x37CA2318, 38092251707183504, 224658908, 224658912, 4, 960x600 
0x37CA2318, 38092251707838352, 224658976, 224658980, 4, 960x600 
0x37CA2318, 38092251708509896, 224659042, 224659048, 6, 960x600 
0x37CA2318, 38092251709162944, 224659107, 224659112, 5, 960x600 
0x37CA2318, 38092251709823040, 224659177, 224659182, 5, 960x600 
0x37CA2318, 38092251710489600, 224659241, 224659246, 5, 960x600 
0x37CA2318, 38092251711166840, 224659311, 224659316, 5, 960x600 
0x37CA2318, 38092251711812832, 224659376, 224659382, 6, 960x600 
0x37CA2318, 38092251712354152, 224659427, 224659432, 5, 960x600 
0x37CA2318, 38092251713123496, 224659502, 224659506, 4, 960x600 
0x37CA2318, 38092251713790272, 224659582, 224659588, 6, 960x600 
0x37CA2318, 38092251714452960, 224659641, 224659646, 5, 960x600 
0x37CA2318, 38092251715109712, 224659712, 224659717, 5, 960x600 
0x37CA2318, 38092251715765360, 224659767, 224659772, 5, 960x600 
0x37CA2318, 38092251716436152, 224659837, 224659842, 5, 960x600 
0x37CA2318, 38092251717106192, 224659901, 224659906, 5, 960x600 
0x37CA2318, 38092251717756208, 224659966, 224659971, 5, 960x600 
0x37CA2318, 38092251718426064, 224660037, 224660041, 4, 960x600 
0x37CA2318, 38092251719085496, 224660102, 224660106, 4, 960x600 
0x37CA2318, 38092251719745352, 224660166, 224660171, 5, 960x600 
0x37CA2318, 38092251720406200, 224660259, 224660266, 7, 960x600 
0x37CA2318, 38092251721075568, 224660302, 224660307, 5, 960x600 
0x37CA2318, 38092251721734832, 224660366, 224660371, 5, 960x600 
0x37CA2318, 38092251722315720, 224660421, 224660425, 4, 960x600 
0x37CA2318, 38092251723045752, 224660496, 224660500, 4, 960x600 
0x37CA2318, 38092251723706616, 224660561, 224660566, 5, 960x600 
0x37CA2318, 38092251724366216, 224660631, 224660635, 4, 960x600 
0x37CA2318, 38092251725031008, 224660696, 224660700, 4, 960x600 
0x37CA2318, 38092251725700624, 224660762, 224660766, 4, 960x600 
0x37CA2318, 38092251726353152, 224660827, 224660832, 5, 960x600 
0x37CA2318, 38092251727022520, 224660895, 224660900, 5, 960x600 
0x37CA2318, 38092251727681664, 224660957, 224660961, 4, 960x600 
0x37CA2318, 38092251728344600, 224661027, 224661032, 5, 960x600 
0x37CA2318, 38092251728995256, 224661091, 224661095, 4, 960x600 
0x37CA2318, 38092251729664520, 224661166, 224661172, 6, 960x600 
0x37CA2318, 38092251730993696, 224661294, 224661676, 382, 1440x900 
0x37CA2318, 38092251731643776, 224661678, 224661691, 13, 1440x900 
0x37CA2318, 38092251734979360, 224661691, 224661700, 9, 1440x900 
0x37CA2318, 38092251735633272, 224661748, 224661755, 7, 1440x900 
0x37CA2318, 38092251736293168, 224661813, 224661821, 8, 1440x900 
0x37CA2318, 38092251736943392, 224661878, 224661886, 8, 1440x900 
0x37CA2318, 38092251737612960, 224661947, 224661955, 8, 1440x900 
0x37CA2318, 38092251738266064, 224662013, 224662022, 9, 1440x900 
0x37CA2318, 38092251738933872, 224662083, 224662092, 9, 1440x900 
0x37CA2318, 38092251739593664, 224662147, 224662154, 7, 1440x900 
0x37CA2318, 38092251740252512, 224662212, 224662219, 7, 1440x900 
0x37CA2318, 38092251740915416, 224662278, 224662285, 7, 1440x900 
0x37CA2318, 38092251741571896, 224662343, 224662351, 8, 1440x900 
0x37CA2318, 38092251742201888, 224662407, 224662415, 8, 1440x900 
0x37CA2318, 38092251742890576, 224662476, 224662484, 8, 1440x900 
0x37CA2318, 38092251743560856, 224662541, 224662550, 9, 1440x900 
0x37CA2318, 38092251744225024, 224662610, 224662619, 9, 1440x900 
0x37CA2318, 38092251744887376, 224662676, 224662683, 7, 1440x900 
0x37CA2318, 38092251745545544, 224662743, 224662750, 7, 1440x900 
0x37CA2318, 38092251746206688, 224662807, 224662813, 6, 1440x900 
0x37CA2318, 38092251746863752, 224662873, 224662881, 8, 1440x900 
0x37CA2318, 38092251747525200, 224662941, 224662949, 8, 1440x900 
0x37CA2318, 38092251748193840, 224663008, 224663016, 8, 1440x900 
0x37CA2318, 38092251748854136, 224663073, 224663080, 7, 1440x900 
0x37CA2318, 38092251749514888, 224663138, 224663145, 7, 1440x900 
0x37CA2318, 38092251750181504, 224663208, 224663215, 7, 1440x900 
0x37CA2318, 38092251750841008, 224663272, 224663279, 7, 1440x900 
0x37CA2318, 38092251751493456, 224663334, 224663342, 8, 1440x900 
0x37CA2318, 38092251752214032, 224663413, 224663421, 8, 1440x900 
0x37CA2318, 38092251752818144, 224663468, 224663477, 9, 1440x900 
0x37CA2318, 38092251753497200, 224663538, 224663546, 8, 1440x900 
0x37CA2318, 38092251754149432, 224663602, 224663610, 8, 1440x900 
0x37CA2318, 38092251754809424, 224663666, 224663673, 7, 1440x900 
0x37CA2318, 38092251755463712, 224663738, 224663746, 8, 1440x900 
0x37CA2318, 38092251756132392, 224663798, 224663805, 7, 1440x900 
0x37CA2318, 38092251756802768, 224663867, 224663875, 8, 1440x900 
0x37CA2318, 38092251757463104, 224663931, 224663940, 9, 1440x900 
0x37CA2318, 38092251758121624, 224663997, 224664004, 7, 1440x900 
0x37CA2318, 38092251758772520, 224664062, 224664069, 7, 1440x900 
0x37CA2318, 38092251759437592, 224664132, 224664140, 8, 1440x900 
0x37CA2318, 38092251760098552, 224664199, 224664208, 9, 1440x900 
0x37CA2318, 38092251760768920, 224664263, 224664270, 7, 1440x900 
0x37CA2318, 38092251761417400, 224664328, 224664335, 7, 1440x900 
0x37CA2318, 38092251762197280, 224664407, 224664414, 7, 1440x900 
0x37CA2318, 38092251762747856, 224664462, 224664469, 7, 1440x900 
0x37CA2318, 38092251763409376, 224664531, 224664538, 7, 1440x900 
0x37CA2318, 38092251764078536, 224664592, 224664600, 8, 1440x900 
0x37CA2318, 38092251764737904, 224664658, 224664666, 8, 1440x900 
0x37CA2318, 38092251765404760, 224664728, 224664736, 8, 1440x900 
0x37CA2318, 38092251766055264, 224664792, 224664799, 7, 1440x900 
0x37CA2318, 38092251766715776, 224664857, 224664866, 9, 1440x900 
0x37CA2318, 38092251767367272, 224664922, 224664931, 9, 1440x900 
0x37CA2318, 38092251768038320, 224664988, 224664995, 7, 1440x900 
0x37CA2318, 38092251768706368, 224665058, 224665065, 7, 1440x900 
0x37CA2318, 38092251769367528, 224665123, 224665132, 9, 1440x900 
0x37CA2318, 38092251770016384, 224665187, 224665194, 7, 1440x900 
0x37CA2318, 38092251770679608, 224665257, 224665266, 9, 1440x900 
0x37CA2318, 38092251771341704, 224665322, 224665331, 9, 1440x900 
0x37CA2318, 38092251772006800, 224665389, 224665416, 27, 1440x900 
0x37CA2318, 38092251772498584, 224665437, 224665444, 7, 1440x900 
0x37CA2318, 38092251773327760, 224665518, 224665526, 8, 1440x900 
0x37CA2318, 38092251773985424, 224665588, 224665596, 8, 1440x900 
0x37CA2318, 38092251774649720, 224665652, 224665661, 9, 1440x900 
0x37CA2318, 38092251775310752, 224665718, 224665726, 8, 1440x900 
0x37CA2318, 38092251775969216, 224665783, 224665792, 9, 1440x900 
0x37CA2318, 38092251776628040, 224665852, 224665860, 8, 1440x900 
0x37CA2318, 38092251777298064, 224665922, 224665931, 9, 1440x900 
0x37CA2318, 38092251777959696, 224665987, 224665995, 8, 1440x900 
0x37CA2318, 38092251778618528, 224666052, 224666060, 8, 1440x900 
0x37CA2318, 38092251779282992, 224666118, 224666126, 8, 1440x900 
0x37CA2318, 38092251779951632, 224666179, 224666187, 8, 1440x900 
0x37CA2318, 38092251780611200, 224666247, 224666254, 7, 1440x900 
0x37CA2318, 38092251781264320, 224666313, 224666320, 7, 1440x900 
0x37CA2318, 38092251781926064, 224666386, 224666394, 8, 1440x900 
0x37CA2318, 38092251782655976, 224666451, 224666459, 8, 1440x900 
0x37CA2318, 38092251783245544, 224666512, 224666519, 7, 1440x900 
0x37CA2318, 38092251783909664, 224666577, 224666585, 8, 1440x900 
0x37CA2318, 38092251784561048, 224666648, 224666655, 7, 1440x900 
0x37CA2318, 38092251785223720, 224666708, 224666718, 10, 1440x900 
0x37CA2318, 38092251785890560, 224666778, 224666786, 8, 1440x900 
0x37CA2318, 38092251786551384, 224666843, 224666852, 9, 1440x900 
0x37CA2318, 38092251787210800, 224666912, 224666921, 9, 1440x900 
0x37CA2318, 38092251787879568, 224666972, 224666981, 9, 1440x900 
0x37CA2318, 38092251788540560, 224667038, 224667046, 8, 1440x900 
0x37CA2318, 38092251789195952, 224667107, 224667114, 7, 1440x900 
0x37CA2318, 38092251789847848, 224667172, 224667179, 7, 1440x900 
0x37CA2318, 38092251790517768, 224667238, 224667247, 9, 1440x900 
0x37CA2318, 38092251791186976, 224667307, 224667315, 8, 1440x900 
0x37CA2318, 38092251791843448, 224667373, 224667381, 8, 1440x900 
0x37CA2318, 38092251792340376, 224667418, 224667426, 8, 1440x900 
0x37CA2318, 38092251793173336, 224667503, 224667511, 8, 1440x900 
0x37CA2318, 38092251793824904, 224667573, 224667581, 8, 1440x900 
0x37CA2318, 38092251794492064, 224667641, 224667650, 9, 1440x900 
0x37CA2318, 38092251795152272, 224667702, 224667709, 7, 1440x900 
0x37CA2318, 38092251795817504, 224667768, 224667776, 8, 1440x900 
0x37CA2318, 38092251796478344, 224667837, 224667846, 9, 1440x900 
0x37CA2318, 38092251797129656, 224667903, 224667911, 8, 1440x900 
0x37CA2318, 38092251797800800, 224667967, 224667975, 8, 1440x900 
0x37CA2318, 38092251798460424, 224668033, 224668041, 8, 1440x900 
0x37CA2318, 38092251799121272, 224668098, 224668105, 7, 1440x900 
0x37CA2318, 38092251799783904, 224668163, 224668171, 8, 1440x900 
0x37CA2318, 38092251800434960, 224668228, 224668236, 8, 1440x900 
0x37CA2318, 38092251801105592, 224668297, 224668304, 7, 1440x900 
0x37CA2318, 38092251801775112, 224668363, 224668371, 8, 1440x900 
0x37CA2318, 38092251802425424, 224668428, 224668436, 8, 1440x900 
0x37CA2318, 38092251803085752, 224668493, 224668501, 8, 1440x900 
0x37CA2318, 38092251803742320, 224668558, 224668566, 8, 1440x900 
0x37CA2318, 38092251804412712, 224668627, 224668634, 7, 1440x900 
0x37CA2318, 38092251805073288, 224668698, 224668706, 8, 1440x900 
0x37CA2318, 38092251805735856, 224668763, 224668771, 8, 1440x900 
0x37CA2318, 38092251806404384, 224668828, 224668835, 7, 1440x900 
0x37CA2318, 38092251807063928, 224668893, 224668901, 8, 1440x900 
0x37CA2318, 38092251807717264, 224668957, 224668964, 7, 1440x900 
0x37CA2318, 38092251808379048, 224669023, 224669031, 8, 1440x900 
0x37CA2318, 38092251809032056, 224669088, 224669096, 8, 1440x900 
0x37CA2318, 38092251809701840, 224669158, 224669165, 7, 1440x900 
0x37CA2318, 38092251810362840, 224669222, 224669229, 7, 1440x900 
0x37CA2318, 38092251811023456, 224669292, 224669300, 8, 1440x900 
0x37CA2318, 38092251811683256, 224669354, 224669362, 8, 1440x900 
0x37CA2318, 38092251812343960, 224669422, 224669430, 8, 1440x900 
0x37CA2318, 38092251812999040, 224669487, 224669495, 8, 1440x900 
0x37CA2318, 38092251813671408, 224669553, 224669561, 8, 1440x900 
0x37CA2318, 38092251814328264, 224669622, 224669629, 7, 1440x900 
0x37CA2318, 38092251814991368, 224669686, 224669694, 8, 1440x900 
0x37CA2318, 38092251815652360, 224669752, 224669759, 7, 1440x900 
0x37CA2318, 38092251816966496, 224669888, 224669896, 8, 1440x900 
0x37CA2318, 38092251817638744, 224669952, 224669960, 8, 1440x900 
0x37CA2318, 38092251818288016, 224670018, 224670027, 9, 1440x900 
0x37CA2318, 38092251818983584, 224670092, 224670101, 9, 1440x900 
0x37CA2318, 38092251819616360, 224670148, 224670156, 8, 1440x900 
0x37CA2318, 38092251820267648, 224670213, 224670220, 7, 1440x900 
0x37CA2318, 38092251820929824, 224670278, 224670286, 8, 1440x900 
0x37CA2318, 38092251821583152, 224670346, 224670354, 8, 1440x900 
0x37CA2318, 38092251822245984, 224670412, 224670420, 8, 1440x900 
0x37CA2318, 38092251822908400, 224670478, 224670487, 9, 1440x900 
0x37CA2318, 38092251823577744, 224670543, 224670551, 8, 1440x900 
0x37CA2318, 38092251824241792, 224670613, 224670622, 9, 1440x900 
0x37CA2318, 38092251824896936, 224670677, 224670686, 9, 1440x900 
0x37CA2318, 38092251825576936, 224670747, 224670755, 8, 1440x900 
0x37CA2318, 38092251826236240, 224670813, 224670822, 9, 1440x900 
0x37CA2318, 38092251826897056, 224670878, 224670886, 8, 1440x900 
0x37CA2318, 38092251827548408, 224670943, 224670952, 9, 1440x900 
0x37CA2318, 38092251828216768, 224671008, 224671017, 9, 1440x900 
0x37CA2318, 38092251828876784, 224671077, 224671090, 13, 1440x900 
0x37CA2318, 38092251829547344, 224671143, 224671151, 8, 1440x900 
0x37CA2318, 38092251830198216, 224671208, 224671217, 9, 1440x900 
0x37CA2318, 38092251830858936, 224671278, 224671286, 8, 1440x900 
0x37CA2318, 38092251831518056, 224671343, 224671351, 8, 1440x900 
0x37CA2318, 38092251832181520, 224671407, 224671415, 8, 1440x900 
0x37CA2318, 38092251832848032, 224671478, 224671486, 8, 1440x900 
0x37CA2318, 38092251833304072, 224671517, 224671524, 7, 1440x900 
0x37CA2318, 38092251833962040, 224671582, 224671589, 7, 1440x900 
0x37CA2318, 38092251834818072, 224671668, 224671675, 7, 1440x900 
0x37CA2318, 38092251835476776, 224671733, 224671741, 8, 1440x900 
0x37CA2318, 38092251836138912, 224671801, 224671809, 8, 1440x900 
0x37CA2318, 38092251836707600, 224671857, 224671865, 8, 1440x900 
0x37CA2318, 38092251837453240, 224671932, 224671940, 8, 1440x900 
0x37CA2318, 38092251837993368, 224671987, 224671995, 8, 1440x900 
0x37CA2318, 38092251838587000, 224672042, 224672050, 8, 1440x900 
0x37CA2318, 38092251839441296, 224672128, 224672136, 8, 1440x900 
0x37CA2318, 38092251840107928, 224672198, 224672207, 9, 1440x900 
0x37CA2318, 38092251840571232, 224672244, 224672251, 7, 1440x900 
0x37CA2318, 38092251841232584, 224672311, 224672318, 7, 1440x900 
0x37CA2318, 38092251841890248, 224672373, 224672381, 8, 1440x900 
0x37CA2318, 38092251842551888, 224672442, 224672450, 8, 1440x900 
0x37CA2318, 38092251843212400, 224672507, 224672515, 8, 1440x900 
0x37CA2318, 38092251843872096, 224672573, 224672581, 8, 1440x900 
0x37CA2318, 38092251844536960, 224672643, 224672650, 7, 1440x900 
0x37CA2318, 38092251845196216, 224672707, 224672714, 7, 1440x900 
0x37CA2318, 38092251845859312, 224672773, 224672781, 8, 1440x900 
0x37CA2318, 38092251846520472, 224672842, 224672849, 7, 1440x900 
0x37CA2318, 38092251847375832, 224672928, 224672936, 8, 1440x900 
0x37CA2318, 38092251848037472, 224672992, 224673000, 8, 1440x900 
0x37CA2318, 38092251848689520, 224673058, 224673067, 9, 1440x900 
0x37CA2318, 38092251849351384, 224673123, 224673130, 7, 1440x900 
0x37CA2318, 38092251850012464, 224673188, 224673195, 7, 1440x900 
0x37CA2318, 38092251850684264, 224673254, 224673262, 8, 1440x900 
0x37CA2318, 38092251851350640, 224673322, 224673329, 7, 1440x900 
0x37CA2318, 38092251852012552, 224673392, 224673400, 8, 1440x900 
0x37CA2318, 38092251852666576, 224673458, 224673466, 8, 1440x900 
0x37CA2318, 38092251853327456, 224673522, 224673530, 8, 1440x900 
0x37CA2318, 38092251853985576, 224673588, 224673596, 8, 1440x900 
0x37CA2318, 38092251854656848, 224673653, 224673662, 9, 1440x900 
0x37CA2318, 38092251855315720, 224673723, 224673731, 8, 1440x900 
0x37CA2318, 38092251855974792, 224673787, 224673794, 7, 1440x900 
0x37CA2318, 38092251856626936, 224673848, 224673856, 8, 1440x900 
0x37CA2318, 38092251857290464, 224673917, 224673926, 9, 1440x900 
0x37CA2318, 38092251857960768, 224673987, 224673995, 8, 1440x900 
0x37CA2318, 38092251858611680, 224674052, 224674060, 8, 1440x900 
0x37CA2318, 38092251859271376, 224674114, 224674123, 9, 1440x900 
0x37CA2318, 38092251859930864, 224674183, 224674191, 8, 1440x900 
0x37CA2318, 38092251860590608, 224674247, 224674255, 8, 1440x900 
0x37CA2318, 38092251861261000, 224674313, 224674322, 9, 1440x900 
0x37CA2318, 38092251861921520, 224674382, 224674390, 8, 1440x900 
0x37CA2318, 38092251862573248, 224674448, 224674456, 8, 1440x900 
0x37CA2318, 38092251863242256, 224674513, 224674521, 8, 1440x900 
0x37CA2318, 38092251863893432, 224674582, 224674590, 8, 1440x900 
0x37CA2318, 38092251864555536, 224674643, 224674651, 8, 1440x900 
0x37CA2318, 38092251865209024, 224674709, 224674718, 9, 1440x900 
0x37CA2318, 38092251865877696, 224674773, 224674781, 8, 1440x900 
0x37CA2318, 38092251866540728, 224674843, 224674852, 9, 1440x900 
0x37CA2318, 38092251867190864, 224674913, 224674921, 8, 1440x900 
0x37CA2318, 38092251867851920, 224674977, 224674985, 8, 1440x900 
